method,scenario,scale,epoch,served_rate,runtime_sec,feasible,orders_dispatched,orders_pending
DRoC latest,ORTEC-SYNTH-800-s420_dyn5e,800,2,0.6012,182.8403522968292,True,43.0,438.0
DRoC latest,ORTEC-SYNTH-800-s420_dyn5e,800,3,0.7837,191.63793087005612,True,47.0,594.0
DRoC latest,ORTEC-SYNTH-800-s420_dyn5e,800,4,1.0012,249.9731647968292,True,71.0,730.0
DRoC latest,ORTEC-SYNTH-800-s421_dyn5e,800,0,0.2013,111.986887216568,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s421_dyn5e,800,1,0.4012,206.62008810043332,True,28.0,293.0
DRoC latest,ORTEC-SYNTH-800-s421_dyn5e,800,2,0.6012,162.31249475479126,True,40.0,441.0
DRoC latest,ORTEC-SYNTH-800-s421_dyn5e,800,3,0.8013,136.09531474113464,True,53.0,588.0
DRoC latest,ORTEC-SYNTH-800-s421_dyn5e,800,4,1.0012,205.6326880455017,True,64.0,737.0
DRoC latest,ORTEC-SYNTH-800-s422_dyn5e,800,0,0.2013,137.33052825927734,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s422_dyn5e,800,1,0.4012,178.013503074646,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s422_dyn5e,800,2,0.6012,165.79642844200134,True,43.0,438.0
DRoC latest,ORTEC-SYNTH-800-s422_dyn5e,800,3,0.8013,267.7078895568848,True,57.0,584.0
DRoC latest,ORTEC-SYNTH-800-s422_dyn5e,800,4,1.0012,179.28922772407532,True,67.0,734.0
DRoC latest,ORTEC-SYNTH-800-s424_dyn5e,800,0,0.2013,181.93719100952148,True,18.0,143.0
DRoC latest,ORTEC-SYNTH-800-s424_dyn5e,800,1,0.4012,167.61402344703674,True,30.0,291.0
DRoC latest,ORTEC-SYNTH-800-s424_dyn5e,800,2,0.6012,260.5283567905426,True,44.0,437.0
DRoC latest,ORTEC-SYNTH-800-s424_dyn5e,800,3,0.8013,192.9445285797119,True,54.0,587.0
DRoC latest,ORTEC-SYNTH-800-s424_dyn5e,800,4,1.0012,170.5319094657898,True,68.0,733.0
DRoC latest,ORTEC-SYNTH-800-s423_dyn5e,800,0,0.2013,109.1695077419281,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s423_dyn5e,800,1,0.4012,179.4589400291443,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s423_dyn5e,800,2,0.6012,180.2551655769348,True,41.0,440.0
DRoC latest,ORTEC-SYNTH-800-s423_dyn5e,800,3,0.8013,132.4113085269928,True,54.0,587.0
DRoC latest,ORTEC-SYNTH-800-s423_dyn5e,800,4,1.0012,179.90280747413635,True,66.0,735.0
DRoC latest,ORTEC-SYNTH-800-s425_dyn5e,800,0,0.2013,124.97386360168456,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s425_dyn5e,800,1,0.4012,178.24281573295593,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s425_dyn5e,800,2,0.6012,183.191880941391,True,43.0,438.0
DRoC latest,ORTEC-SYNTH-800-s425_dyn5e,800,3,0.8013,182.8769814968109,True,56.0,585.0
DRoC latest,ORTEC-SYNTH-800-s425_dyn5e,800,4,1.0012,322.0941553115845,True,70.0,731.0
DRoC latest,ORTEC-SYNTH-800-s426_dyn5e,800,0,0.2013,109.21083068847656,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s426_dyn5e,800,1,0.2013,468.272438287735,False,0.0,321.0
DRoC latest,ORTEC-SYNTH-800-s426_dyn5e,800,2,0.2013,553.3169190883636,False,0.0,481.0
DRoC latest,ORTEC-SYNTH-800-s426_dyn5e,800,3,0.2013,462.26654148101807,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s426_dyn5e,800,4,0.2013,306.57747888565063,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s427_dyn5e,800,0,0.2013,120.31733846664427,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s427_dyn5e,800,1,0.4012,154.853666305542,True,32.0,289.0
DRoC latest,ORTEC-SYNTH-800-s427_dyn5e,800,2,0.6012,181.70197296142575,True,45.0,436.0
DRoC latest,ORTEC-SYNTH-800-s427_dyn5e,800,3,0.8013,168.64097023010254,True,58.0,583.0
DRoC latest,ORTEC-SYNTH-800-s427_dyn5e,800,4,1.0012,226.83347010612488,True,71.0,730.0
DRoC latest,ORTEC-SYNTH-800-s428_dyn5e,800,0,0.0213,476.25507259368896,True,1.0,160.0
DRoC latest,ORTEC-SYNTH-800-s428_dyn5e,800,1,0.0213,691.0492289066315,False,0.0,321.0
DRoC latest,ORTEC-SYNTH-800-s428_dyn5e,800,2,0.0213,326.86602807044983,False,0.0,481.0
DRoC latest,ORTEC-SYNTH-800-s428_dyn5e,800,3,0.0213,426.95919370651245,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s428_dyn5e,800,4,0.0213,465.28644585609436,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s430_dyn5e,800,0,0.2013,134.0514531135559,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s430_dyn5e,800,1,0.4012,185.09685707092285,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s430_dyn5e,800,2,0.6012,185.82618474960327,True,41.0,440.0
DRoC latest,ORTEC-SYNTH-800-s430_dyn5e,800,3,0.8013,170.44881534576416,True,52.0,589.0
DRoC latest,ORTEC-SYNTH-800-s430_dyn5e,800,4,1.0012,194.21587657928467,True,66.0,735.0
DRoC latest,ORTEC-SYNTH-800-s429_dyn5e,800,0,0.2013,123.28450202941895,True,15.0,146.0
DRoC latest,ORTEC-SYNTH-800-s429_dyn5e,800,1,0.2013,435.7308316230774,False,0.0,321.0
DRoC latest,ORTEC-SYNTH-800-s429_dyn5e,800,2,0.2013,812.860497713089,False,0.0,481.0
DRoC latest,ORTEC-SYNTH-800-s429_dyn5e,800,3,0.2013,592.2936050891876,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s429_dyn5e,800,4,0.2013,563.2477152347565,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s432_dyn5e,800,0,0.2013,153.08851671218872,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s432_dyn5e,800,1,0.4012,180.90220141410828,True,32.0,289.0
DRoC latest,ORTEC-SYNTH-800-s432_dyn5e,800,2,0.6012,182.5579652786255,True,44.0,437.0
DRoC latest,ORTEC-SYNTH-800-s432_dyn5e,800,3,0.7837,205.650673866272,True,56.0,585.0
DRoC latest,ORTEC-SYNTH-800-s432_dyn5e,800,4,1.0012,262.58967995643616,True,68.0,733.0
DRoC latest,ORTEC-SYNTH-800-s431_dyn5e,800,0,0.2013,122.79537463188171,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s431_dyn5e,800,1,0.2013,390.7022876739502,False,0.0,321.0
DRoC latest,ORTEC-SYNTH-800-s431_dyn5e,800,2,0.2013,697.7136597633362,False,0.0,481.0
DRoC latest,ORTEC-SYNTH-800-s431_dyn5e,800,3,0.2013,793.6811683177948,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s431_dyn5e,800,4,0.2013,747.018214225769,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s433_dyn5e,800,0,0.2013,104.45252847671509,True,15.0,146.0
DRoC latest,ORTEC-SYNTH-800-s433_dyn5e,800,1,0.4012,175.54413604736328,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s433_dyn5e,800,2,0.6012,178.3650028705597,True,42.0,439.0
DRoC latest,ORTEC-SYNTH-800-s433_dyn5e,800,3,0.8013,174.06804513931274,True,56.0,585.0
DRoC latest,ORTEC-SYNTH-800-s433_dyn5e,800,4,0.8013,777.5802772045135,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s434_dyn5e,800,0,0.2013,114.40399241447447,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s434_dyn5e,800,1,0.4012,175.5263683795929,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s434_dyn5e,800,2,0.6012,180.2732582092285,True,42.0,439.0
DRoC latest,ORTEC-SYNTH-800-s434_dyn5e,800,3,0.8013,203.79945421218872,True,56.0,585.0
DRoC latest,ORTEC-SYNTH-800-s434_dyn5e,800,4,1.0012,186.1708014011383,True,68.0,733.0
DRoC latest,ORTEC-SYNTH-800-s435_dyn5e,800,0,0.2013,113.03532433509827,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s435_dyn5e,800,1,0.4012,185.8744843006134,True,30.0,291.0
DRoC latest,ORTEC-SYNTH-800-s435_dyn5e,800,2,0.4012,319.7743675708771,False,0.0,481.0
DRoC latest,ORTEC-SYNTH-800-s435_dyn5e,800,3,0.4012,436.3113224506378,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s435_dyn5e,800,4,0.4012,576.4317419528961,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s438_dyn5e,800,0,0.2013,123.4477527141571,True,18.0,143.0
DRoC latest,ORTEC-SYNTH-800-s438_dyn5e,800,1,0.4012,188.63637399673462,True,30.0,291.0
DRoC latest,ORTEC-SYNTH-800-s438_dyn5e,800,2,0.6012,179.84766721725464,True,43.0,438.0
DRoC latest,ORTEC-SYNTH-800-s438_dyn5e,800,3,0.8013,163.49055647850037,True,55.0,586.0
DRoC latest,ORTEC-SYNTH-800-s438_dyn5e,800,4,1.0012,207.0777506828308,True,70.0,731.0
DRoC latest,ORTEC-SYNTH-800-s439_dyn5e,800,0,0.2013,121.11413645744324,True,15.0,146.0
DRoC latest,ORTEC-SYNTH-800-s439_dyn5e,800,1,0.4012,175.5650041103363,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s439_dyn5e,800,2,0.6012,179.25250911712646,True,40.0,441.0
DRoC latest,ORTEC-SYNTH-800-s439_dyn5e,800,3,0.8013,173.15426683425903,True,52.0,589.0
DRoC latest,ORTEC-SYNTH-800-s439_dyn5e,800,4,1.0012,208.21774554252625,True,65.0,736.0
DRoC latest,ORTEC-SYNTH-800-s440_dyn5e,800,0,0.2013,116.3825535774231,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s440_dyn5e,800,1,0.4012,200.99246406555176,True,31.0,290.0
DRoC latest,ORTEC-SYNTH-800-s440_dyn5e,800,2,0.6012,231.72567772865295,True,41.0,440.0
DRoC latest,ORTEC-SYNTH-800-s440_dyn5e,800,3,0.8013,184.917626619339,True,53.0,588.0
DRoC latest,ORTEC-SYNTH-800-s440_dyn5e,800,4,0.8013,438.7243094444275,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s442_dyn5e,800,0,0.2013,117.99789595603944,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s442_dyn5e,800,1,0.4012,178.98122429847717,True,28.0,293.0
DRoC latest,ORTEC-SYNTH-800-s442_dyn5e,800,2,0.6012,185.0351800918579,True,41.0,440.0
DRoC latest,ORTEC-SYNTH-800-s442_dyn5e,800,3,0.8013,180.97895050048828,True,53.0,588.0
DRoC latest,ORTEC-SYNTH-800-s442_dyn5e,800,4,1.0012,196.98539328575131,True,66.0,735.0
DRoC latest,ORTEC-SYNTH-800-s441_dyn5e,800,0,0.2013,114.00758838653564,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s441_dyn5e,800,1,0.4012,168.14947628974917,True,30.0,291.0
DRoC latest,ORTEC-SYNTH-800-s441_dyn5e,800,2,0.6012,178.58826088905334,True,44.0,437.0
DRoC latest,ORTEC-SYNTH-800-s441_dyn5e,800,3,0.8013,167.85824513435364,True,56.0,585.0
DRoC latest,ORTEC-SYNTH-800-s441_dyn5e,800,4,1.0012,180.02158284187317,True,69.0,732.0
DRoC latest,ORTEC-SYNTH-800-s444_dyn5e,800,0,0.2013,179.99041199684143,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s444_dyn5e,800,1,0.4012,141.87370610237122,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s444_dyn5e,800,2,0.6012,165.52824926376343,True,41.0,440.0
DRoC latest,ORTEC-SYNTH-800-s444_dyn5e,800,3,0.8013,170.8863718509674,True,53.0,588.0
DRoC latest,ORTEC-SYNTH-800-s444_dyn5e,800,4,1.0012,146.86684489250183,True,65.0,736.0
DRoC latest,ORTEC-SYNTH-800-s445_dyn5e,800,0,0.2013,120.0353467464447,True,15.0,146.0
DRoC latest,ORTEC-SYNTH-800-s445_dyn5e,800,1,0.4012,186.3596723079681,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s445_dyn5e,800,2,0.6012,180.1693243980408,True,40.0,441.0
DRoC latest,ORTEC-SYNTH-800-s445_dyn5e,800,3,0.8013,175.56209111213684,True,52.0,589.0
DRoC latest,ORTEC-SYNTH-800-s445_dyn5e,800,4,1.0012,207.2437562942505,True,67.0,734.0
DRoC latest,ORTEC-SYNTH-800-s446_dyn5e,800,0,0.2013,120.90499448776244,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s446_dyn5e,800,1,0.4012,179.06321454048157,True,30.0,291.0
DRoC latest,ORTEC-SYNTH-800-s446_dyn5e,800,2,0.6012,187.3882873058319,True,41.0,440.0
DRoC latest,ORTEC-SYNTH-800-s446_dyn5e,800,3,0.8013,218.96246027946472,True,55.0,586.0
DRoC latest,ORTEC-SYNTH-800-s446_dyn5e,800,4,1.0012,189.3692002296448,True,70.0,731.0
DRoC latest,ORTEC-SYNTH-800-s447_dyn5e,800,0,0.2013,118.95642566680908,True,15.0,146.0
DRoC latest,ORTEC-SYNTH-800-s447_dyn5e,800,1,0.4012,178.31504845619202,True,28.0,293.0
DRoC latest,ORTEC-SYNTH-800-s447_dyn5e,800,2,0.6012,177.84056615829468,True,41.0,440.0
DRoC latest,ORTEC-SYNTH-800-s447_dyn5e,800,3,0.8013,176.99018383026123,True,53.0,588.0
DRoC latest,ORTEC-SYNTH-800-s447_dyn5e,800,4,1.0012,206.47084140777588,True,67.0,734.0
DRoC latest,ORTEC-SYNTH-800-s448_dyn5e,800,0,0.2013,159.01803278923035,True,14.0,147.0
DRoC latest,ORTEC-SYNTH-800-s448_dyn5e,800,1,0.4012,206.5167646408081,True,26.0,295.0
DRoC latest,ORTEC-SYNTH-800-s448_dyn5e,800,2,0.6012,173.73837995529175,True,40.0,441.0
DRoC latest,ORTEC-SYNTH-800-s448_dyn5e,800,3,0.8013,206.204336643219,True,52.0,589.0
DRoC latest,ORTEC-SYNTH-800-s448_dyn5e,800,4,1.0012,181.29693627357483,True,65.0,736.0
DRoC latest,ORTEC-SYNTH-800-s449_dyn5e,800,0,0.2013,180.11407327651978,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s449_dyn5e,800,1,0.4012,178.75280451774597,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s449_dyn5e,800,2,0.6012,176.04540944099426,True,40.0,441.0
DRoC latest,ORTEC-SYNTH-800-s449_dyn5e,800,3,0.8013,254.0155999660492,True,58.0,583.0
DRoC latest,ORTEC-SYNTH-800-s449_dyn5e,800,4,1.0012,202.2005226612091,True,69.0,732.0
DRoC latest,ORTEC-SYNTH-800-s450_dyn5e,800,0,0.2013,112.65776348114014,True,18.0,143.0
DRoC latest,ORTEC-SYNTH-800-s450_dyn5e,800,1,0.4012,190.55130314826965,True,32.0,289.0
DRoC latest,ORTEC-SYNTH-800-s450_dyn5e,800,2,0.6012,178.06337904930115,True,45.0,436.0
DRoC latest,ORTEC-SYNTH-800-s450_dyn5e,800,3,0.8013,227.5535798072815,True,58.0,583.0
DRoC latest,ORTEC-SYNTH-800-s450_dyn5e,800,4,1.0012,228.3509166240692,True,71.0,730.0
DRoC latest,ORTEC-SYNTH-800-s452_dyn5e,800,0,0.2013,185.31770420074463,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s452_dyn5e,800,1,0.4012,185.7145380973816,True,30.0,291.0
DRoC latest,ORTEC-SYNTH-800-s452_dyn5e,800,2,0.6012,181.8967638015747,True,42.0,439.0
DRoC latest,ORTEC-SYNTH-800-s452_dyn5e,800,3,0.8013,177.52389216423035,True,55.0,586.0
DRoC latest,ORTEC-SYNTH-800-s452_dyn5e,800,4,1.0012,169.74426984786987,True,70.0,731.0
DRoC latest,ORTEC-SYNTH-800-s453_dyn5e,800,0,0.2013,120.22162747383118,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s453_dyn5e,800,1,0.4012,172.48823380470276,True,27.0,294.0
DRoC latest,ORTEC-SYNTH-800-s453_dyn5e,800,2,0.6012,179.31750798225403,True,42.0,439.0
DRoC latest,ORTEC-SYNTH-800-s453_dyn5e,800,3,0.8013,176.33248281478882,True,54.0,587.0
DRoC latest,ORTEC-SYNTH-800-s453_dyn5e,800,4,1.0012,176.6350040435791,True,71.0,730.0
DRoC latest,ORTEC-SYNTH-800-s454_dyn5e,800,0,0.2013,113.9817280769348,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s454_dyn5e,800,1,0.4012,173.68990349769592,True,30.0,291.0
DRoC latest,ORTEC-SYNTH-800-s454_dyn5e,800,2,0.6012,178.18621802330017,True,44.0,437.0
DRoC latest,ORTEC-SYNTH-800-s454_dyn5e,800,3,0.8013,190.37614488601685,True,55.0,586.0
DRoC latest,ORTEC-SYNTH-800-s454_dyn5e,800,4,1.0012,170.93755435943604,True,67.0,734.0
DRoC latest,ORTEC-SYNTH-800-s455_dyn5e,800,0,0.2013,142.2718608379364,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s455_dyn5e,800,1,0.4012,598.5599813461304,True,31.0,290.0
DRoC latest,ORTEC-SYNTH-800-s455_dyn5e,800,2,0.6012,182.4243686199188,True,41.0,440.0
DRoC latest,ORTEC-SYNTH-800-s455_dyn5e,800,3,0.8013,192.6312472820282,True,53.0,588.0
DRoC latest,ORTEC-SYNTH-800-s455_dyn5e,800,4,1.0012,178.84528636932373,True,64.0,737.0
DRoC latest,ORTEC-SYNTH-800-s456_dyn5e,800,0,0.2013,179.2827274799347,True,15.0,146.0
DRoC latest,ORTEC-SYNTH-800-s456_dyn5e,800,1,0.4012,180.6219053268433,True,28.0,293.0
DRoC latest,ORTEC-SYNTH-800-s456_dyn5e,800,2,0.6012,183.2620027065277,True,43.0,438.0
DRoC latest,ORTEC-SYNTH-800-s456_dyn5e,800,3,0.8013,172.62277841567993,True,55.0,586.0
DRoC latest,ORTEC-SYNTH-800-s456_dyn5e,800,4,1.0012,181.0740044116974,True,67.0,734.0
DRoC latest,ORTEC-SYNTH-800-s457_dyn5e,800,0,0.2013,184.23483061790463,True,15.0,146.0
DRoC latest,ORTEC-SYNTH-800-s457_dyn5e,800,1,0.4012,178.78842854499817,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s457_dyn5e,800,2,0.6012,181.75067615509036,True,42.0,439.0
DRoC latest,ORTEC-SYNTH-800-s457_dyn5e,800,3,0.8013,175.3438482284546,True,52.0,589.0
DRoC latest,ORTEC-SYNTH-800-s457_dyn5e,800,4,1.0012,182.24828600883484,True,66.0,735.0
DRoC latest,ORTEC-SYNTH-800-s458_dyn5e,800,0,0.2013,113.47799801826477,True,15.0,146.0
DRoC latest,ORTEC-SYNTH-800-s458_dyn5e,800,1,0.4012,187.61126017570496,True,28.0,293.0
DRoC latest,ORTEC-SYNTH-800-s458_dyn5e,800,2,0.6012,177.4686439037323,True,42.0,439.0
DRoC latest,ORTEC-SYNTH-800-s458_dyn5e,800,3,0.8013,191.93413925170898,True,52.0,589.0
DRoC latest,ORTEC-SYNTH-800-s458_dyn5e,800,4,0.8013,571.6671924591064,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s459_dyn5e,800,0,0.2013,110.25100374221802,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s459_dyn5e,800,1,0.4012,171.5387408733368,True,30.0,291.0
DRoC latest,ORTEC-SYNTH-800-s459_dyn5e,800,2,0.6012,176.80064010620117,True,43.0,438.0
DRoC latest,ORTEC-SYNTH-800-s459_dyn5e,800,3,0.8013,170.57893466949463,True,57.0,584.0
DRoC latest,ORTEC-SYNTH-800-s459_dyn5e,800,4,1.0012,182.01780939102173,True,72.0,729.0
DRoC latest,ORTEC-SYNTH-800-s48_dyn5e,800,0,0.2013,116.200341463089,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s48_dyn5e,800,1,0.4012,183.15604853630063,True,31.0,290.0
DRoC latest,ORTEC-SYNTH-800-s48_dyn5e,800,2,0.6012,180.8493134975433,True,42.0,439.0
DRoC latest,ORTEC-SYNTH-800-s48_dyn5e,800,3,0.8013,174.0605432987213,True,57.0,584.0
DRoC latest,ORTEC-SYNTH-800-s48_dyn5e,800,4,1.0012,179.92048335075378,True,69.0,732.0
DRoC latest,ORTEC-SYNTH-800-s49_dyn5e,800,0,0.1812,120.91938829421997,True,12.0,149.0
DRoC latest,ORTEC-SYNTH-800-s49_dyn5e,800,1,0.1812,378.51669120788574,False,0.0,321.0
DRoC latest,ORTEC-SYNTH-800-s49_dyn5e,800,2,0.1812,678.7877390384674,False,0.0,481.0
DRoC latest,ORTEC-SYNTH-800-s49_dyn5e,800,3,0.1812,491.05822825431824,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s49_dyn5e,800,4,0.1812,398.47397470474243,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s50_dyn5e,800,0,0.2013,118.76194620132446,True,17.0,144.0
DRoC latest,ORTEC-SYNTH-800-s50_dyn5e,800,1,0.4012,187.75227618217468,True,29.0,292.0
DRoC latest,ORTEC-SYNTH-800-s50_dyn5e,800,2,0.6012,163.89440631866455,True,43.0,438.0
DRoC latest,ORTEC-SYNTH-800-s50_dyn5e,800,3,0.8013,179.12146544456482,True,57.0,584.0
DRoC latest,ORTEC-SYNTH-800-s50_dyn5e,800,4,1.0012,210.5593774318695,True,69.0,732.0
DRoC latest,ORTEC-SYNTH-300-s71_dyn5e,300,0,0.2033,99.95301103591919,True,7.0,54.0
DRoC latest,ORTEC-SYNTH-300-s71_dyn5e,300,1,0.4033,179.04949688911438,True,12.0,109.0
DRoC latest,ORTEC-SYNTH-300-s71_dyn5e,300,2,0.6033,183.72052359580994,True,17.0,164.0
DRoC latest,ORTEC-SYNTH-300-s71_dyn5e,300,3,0.6033,537.9482157230377,False,0.0,241.0
DRoC latest,ORTEC-SYNTH-300-s71_dyn5e,300,4,0.6033,370.84781789779663,False,0.0,301.0
DRoC latest,ORTEC-SYNTH-300-s88_dyn5e,300,0,0.2033,192.91340589523315,True,7.0,54.0
DRoC latest,ORTEC-SYNTH-300-s88_dyn5e,300,1,0.4033,132.76431941986084,True,12.0,109.0
DRoC latest,ORTEC-SYNTH-300-s88_dyn5e,300,2,0.6033,158.29145979881287,True,17.0,164.0
DRoC latest,ORTEC-SYNTH-300-s88_dyn5e,300,3,0.6033,553.4407784938812,False,0.0,241.0
DRoC latest,ORTEC-SYNTH-300-s88_dyn5e,300,4,0.6033,470.52120089530945,False,0.0,301.0
DRoC latest,ORTEC-SYNTH-300-s77_dyn5e,300,0,0.2033,94.61842322349548,True,7.0,54.0
DRoC latest,ORTEC-SYNTH-300-s77_dyn5e,300,1,0.2033,389.2624742984772,False,0.0,121.0
DRoC latest,ORTEC-SYNTH-300-s77_dyn5e,300,2,0.2033,359.0273973941803,False,0.0,181.0
DRoC latest,ORTEC-SYNTH-300-s77_dyn5e,300,3,0.2033,601.5106585025787,False,0.0,241.0
DRoC latest,ORTEC-SYNTH-300-s77_dyn5e,300,4,0.2033,381.2363648414612,False,0.0,301.0
DRoC latest,ORTEC-SYNTH-500-s206_dyn5e,500,0,0.202,104.5045006275177,True,11.0,90.0
DRoC latest,ORTEC-SYNTH-500-s206_dyn5e,500,1,0.402,161.8065550327301,True,19.0,182.0
DRoC latest,ORTEC-SYNTH-500-s206_dyn5e,500,2,0.602,176.29846954345703,True,28.0,273.0
DRoC latest,ORTEC-SYNTH-500-s206_dyn5e,500,3,0.602,730.4449112415314,False,0.0,401.0
DRoC latest,ORTEC-SYNTH-500-s206_dyn5e,500,4,0.602,467.91163897514343,False,0.0,501.0
DRoC latest,ORTEC-SYNTH-500-s209_dyn5e,500,0,0.0,345.44421458244324,False,0.0,101.0
DRoC latest,ORTEC-SYNTH-500-s209_dyn5e,500,1,0.0,718.8454232215881,False,0.0,201.0
DRoC latest,ORTEC-SYNTH-500-s209_dyn5e,500,2,0.0,298.19024634361267,False,0.0,301.0
DRoC latest,ORTEC-SYNTH-500-s209_dyn5e,500,3,0.0,446.09435868263245,False,0.0,401.0
DRoC latest,ORTEC-SYNTH-500-s209_dyn5e,500,4,0.0,405.9237747192383,False,0.0,501.0
DRoC latest,ORTEC-SYNTH-800-s410_dyn5e,800,0,0.2013,132.789559841156,True,19.0,142.0
DRoC latest,ORTEC-SYNTH-800-s410_dyn5e,800,1,0.2013,564.583315372467,False,0.0,321.0
DRoC latest,ORTEC-SYNTH-800-s410_dyn5e,800,2,0.2013,476.8596901893616,False,0.0,481.0
DRoC latest,ORTEC-SYNTH-800-s410_dyn5e,800,3,0.2013,897.6157970428467,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s410_dyn5e,800,4,1.0,218.80473732948303,True,79.0,722.0
DRoC latest,ORTEC-SYNTH-800-s417_dyn5e,800,0,0.0,307.64001393318176,False,0.0,161.0
DRoC latest,ORTEC-SYNTH-800-s417_dyn5e,800,1,0.0,434.7570369243622,False,0.0,321.0
DRoC latest,ORTEC-SYNTH-800-s417_dyn5e,800,2,0.0,418.81610798835754,False,0.0,481.0
DRoC latest,ORTEC-SYNTH-800-s417_dyn5e,800,3,0.0,685.7036111354828,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s417_dyn5e,800,4,0.0,365.25258326530457,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s418_dyn5e,800,0,0.2013,140.67907166481018,True,16.0,145.0
DRoC latest,ORTEC-SYNTH-800-s418_dyn5e,800,1,0.2013,476.9998095035553,False,0.0,321.0
DRoC latest,ORTEC-SYNTH-800-s418_dyn5e,800,2,0.2013,386.4939167499542,False,0.0,481.0
DRoC latest,ORTEC-SYNTH-800-s418_dyn5e,800,3,0.2013,546.4966533184052,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s418_dyn5e,800,4,0.2013,562.7480752468109,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s436_dyn5e,800,0,0.0,270.20835995674133,False,0.0,161.0
DRoC latest,ORTEC-SYNTH-800-s436_dyn5e,800,1,0.0,551.6269009113312,False,0.0,321.0
DRoC latest,ORTEC-SYNTH-800-s436_dyn5e,800,2,0.0,374.009907245636,False,0.0,481.0
DRoC latest,ORTEC-SYNTH-800-s436_dyn5e,800,3,0.0,407.06575751304626,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s436_dyn5e,800,4,0.0,640.1992690563202,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s437_dyn5e,800,0,0.0,390.50075030326843,False,0.0,161.0
DRoC latest,ORTEC-SYNTH-800-s437_dyn5e,800,1,0.0,339.80755162239075,False,0.0,321.0
DRoC latest,ORTEC-SYNTH-800-s437_dyn5e,800,2,0.0,408.66523337364197,False,0.0,481.0
DRoC latest,ORTEC-SYNTH-800-s437_dyn5e,800,3,0.0,436.21272325515747,False,0.0,641.0
DRoC latest,ORTEC-SYNTH-800-s437_dyn5e,800,4,0.0,577.9018046855927,False,0.0,801.0
DRoC latest,ORTEC-SYNTH-800-s443_dyn5e,800,0,0.0,325.59763073921204,False,0.0,161.0
DRoC latest,ORTEC-SYNTH-800-s443_dyn5e,800,1,0.0,398.68991923332214,False,0.0,321.0
