scenario,base,epoch,served_rate,feasible,late_violations,capacity_violations,runtime_sec,orders_dispatched,orders_pending,distance,error
ORTEC-SYNTH-500-s256_dyn5e,ORTEC-SYNTH-500-s256,0,0.2000,True,0,0,18.65,100,0,62389.2,
ORTEC-SYNTH-500-s256_dyn5e,ORTEC-SYNTH-500-s256,1,0.4000,True,0,0,17.87,100,0,69934.7,
ORTEC-SYNTH-500-s256_dyn5e,ORTEC-SYNTH-500-s256,2,0.6000,True,0,0,13.77,100,0,73935.4,
ORTEC-SYNTH-500-s256_dyn5e,ORTEC-SYNTH-500-s256,3,0.8000,True,0,0,21.44,100,0,58881.9,
ORTEC-SYNTH-500-s256_dyn5e,ORTEC-SYNTH-500-s256,4,1.0000,True,0,0,12.78,100,0,68171.7,
ORTEC-SYNTH-500-s257_dyn5e,ORTEC-SYNTH-500-s257,0,0.2000,True,0,0,13.87,100,0,65607.0,
ORTEC-SYNTH-500-s257_dyn5e,ORTEC-SYNTH-500-s257,1,0.4000,True,0,0,14.77,100,0,73473.3,
ORTEC-SYNTH-500-s257_dyn5e,ORTEC-SYNTH-500-s257,2,0.6000,True,0,0,15.26,100,0,71030.0,
ORTEC-SYNTH-500-s257_dyn5e,ORTEC-SYNTH-500-s257,3,0.8000,True,0,0,17.2,100,0,68223.5,
ORTEC-SYNTH-500-s257_dyn5e,ORTEC-SYNTH-500-s257,4,1.0000,True,0,0,21.25,100,0,66192.3,
ORTEC-SYNTH-500-s252_dyn5e,ORTEC-SYNTH-500-s252,0,0.2000,True,0,0,12.71,100,0,68643.0,
ORTEC-SYNTH-500-s252_dyn5e,ORTEC-SYNTH-500-s252,1,0.4000,True,0,0,21.68,100,0,64723.2,
ORTEC-SYNTH-500-s252_dyn5e,ORTEC-SYNTH-500-s252,2,0.4000,False,0,0,120.04,0,100,0.0,
ORTEC-SYNTH-500-s252_dyn5e,ORTEC-SYNTH-500-s252,3,0.4000,False,0,0,120.29,0,200,0.0,
ORTEC-SYNTH-500-s252_dyn5e,ORTEC-SYNTH-500-s252,4,0.4000,False,0,0,120.33,0,300,0.0,
ORTEC-SYNTH-500-s258_dyn5e,ORTEC-SYNTH-500-s258,0,0.2000,True,0,0,17.69,100,0,74533.8,
ORTEC-SYNTH-500-s258_dyn5e,ORTEC-SYNTH-500-s258,1,0.4000,True,0,0,18.29,100,0,74556.1,
ORTEC-SYNTH-500-s258_dyn5e,ORTEC-SYNTH-500-s258,2,0.6000,True,0,0,15.31,100,0,77026.8,
ORTEC-SYNTH-500-s258_dyn5e,ORTEC-SYNTH-500-s258,3,0.8000,True,0,0,17.13,100,0,73480.0,
ORTEC-SYNTH-500-s258_dyn5e,ORTEC-SYNTH-500-s258,4,1.0000,True,0,0,16.13,100,0,76003.4,
ORTEC-SYNTH-500-s259_dyn5e,ORTEC-SYNTH-500-s259,0,0.2000,True,0,0,19.11,100,0,65267.8,
ORTEC-SYNTH-500-s259_dyn5e,ORTEC-SYNTH-500-s259,1,0.4000,True,0,0,16.39,100,0,76232.7,
ORTEC-SYNTH-500-s259_dyn5e,ORTEC-SYNTH-500-s259,2,0.6000,True,0,0,19.85,100,0,65116.9,
ORTEC-SYNTH-500-s259_dyn5e,ORTEC-SYNTH-500-s259,3,0.8000,True,0,0,15.27,100,0,70868.4,
ORTEC-SYNTH-500-s259_dyn5e,ORTEC-SYNTH-500-s259,4,1.0000,True,0,0,14.37,100,0,67889.2,
ORTEC-SYNTH-500-s260_dyn5e,ORTEC-SYNTH-500-s260,0,0.2000,True,0,0,20.79,100,0,63399.1,
ORTEC-SYNTH-500-s260_dyn5e,ORTEC-SYNTH-500-s260,1,0.4000,True,0,0,22.49,100,0,65408.5,
ORTEC-SYNTH-500-s260_dyn5e,ORTEC-SYNTH-500-s260,2,0.6000,True,0,0,17.37,100,0,55620.8,
ORTEC-SYNTH-500-s260_dyn5e,ORTEC-SYNTH-500-s260,3,0.8000,True,0,0,17.32,100,0,59541.4,
ORTEC-SYNTH-500-s260_dyn5e,ORTEC-SYNTH-500-s260,4,1.0000,True,0,0,20.69,100,0,64242.3,
ORTEC-SYNTH-500-s255_dyn5e,ORTEC-SYNTH-500-s255,0,0.2000,True,0,0,19.72,100,0,79082.3,
ORTEC-SYNTH-500-s255_dyn5e,ORTEC-SYNTH-500-s255,1,0.4000,True,0,0,14.08,100,0,70528.3,
ORTEC-SYNTH-500-s255_dyn5e,ORTEC-SYNTH-500-s255,2,0.4000,False,0,0,120.45,0,100,0.0,
ORTEC-SYNTH-500-s255_dyn5e,ORTEC-SYNTH-500-s255,3,0.4000,False,0,0,120.12,0,200,0.0,
ORTEC-SYNTH-500-s255_dyn5e,ORTEC-SYNTH-500-s255,4,0.4000,False,0,0,120.33,0,300,0.0,
ORTEC-SYNTH-500-s261_dyn5e,ORTEC-SYNTH-500-s261,0,0.2000,True,0,0,13.89,100,0,79357.9,
ORTEC-SYNTH-500-s261_dyn5e,ORTEC-SYNTH-500-s261,1,0.4000,True,0,0,14.29,100,0,79599.2,
ORTEC-SYNTH-500-s261_dyn5e,ORTEC-SYNTH-500-s261,2,0.6000,True,0,0,23.88,100,0,76977.8,
ORTEC-SYNTH-500-s261_dyn5e,ORTEC-SYNTH-500-s261,3,0.8000,True,0,0,17.59,100,0,81657.2,
ORTEC-SYNTH-500-s261_dyn5e,ORTEC-SYNTH-500-s261,4,1.0000,True,0,0,17.76,100,0,79972.6,
ORTEC-SYNTH-500-s262_dyn5e,ORTEC-SYNTH-500-s262,0,0.2000,True,0,0,16.78,100,0,57497.9,
ORTEC-SYNTH-500-s262_dyn5e,ORTEC-SYNTH-500-s262,1,0.4000,True,0,0,14.86,100,0,53238.3,
ORTEC-SYNTH-500-s262_dyn5e,ORTEC-SYNTH-500-s262,2,0.6000,True,0,0,15.75,100,0,49403.8,
ORTEC-SYNTH-500-s262_dyn5e,ORTEC-SYNTH-500-s262,3,0.8000,True,0,0,14.67,100,0,55579.5,
ORTEC-SYNTH-500-s262_dyn5e,ORTEC-SYNTH-500-s262,4,1.0000,True,0,0,12.76,100,0,49377.5,
ORTEC-SYNTH-500-s263_dyn5e,ORTEC-SYNTH-500-s263,0,0.2000,True,0,0,17.15,100,0,62634.5,
ORTEC-SYNTH-500-s263_dyn5e,ORTEC-SYNTH-500-s263,1,0.4000,True,0,0,16.73,100,0,63901.2,
ORTEC-SYNTH-500-s263_dyn5e,ORTEC-SYNTH-500-s263,2,0.6000,True,0,0,16.18,100,0,67003.9,
ORTEC-SYNTH-500-s263_dyn5e,ORTEC-SYNTH-500-s263,3,0.8000,True,0,0,21.91,100,0,69030.6,
ORTEC-SYNTH-500-s263_dyn5e,ORTEC-SYNTH-500-s263,4,1.0000,True,0,0,19.78,100,0,70471.8,
ORTEC-SYNTH-500-s250_dyn5e,ORTEC-SYNTH-500-s250,0,0.0000,False,0,0,240.12,0,100,0.0,
ORTEC-SYNTH-500-s250_dyn5e,ORTEC-SYNTH-500-s250,1,0.0000,False,0,0,120.82,0,200,0.0,
ORTEC-SYNTH-500-s250_dyn5e,ORTEC-SYNTH-500-s250,2,0.0000,False,0,0,120.43,0,300,0.0,
ORTEC-SYNTH-500-s250_dyn5e,ORTEC-SYNTH-500-s250,3,0.0000,False,0,0,120.38,0,400,0.0,
ORTEC-SYNTH-500-s250_dyn5e,ORTEC-SYNTH-500-s250,4,0.0000,False,0,0,120.44,0,500,0.0,
ORTEC-SYNTH-500-s264_dyn5e,ORTEC-SYNTH-500-s264,0,0.2000,True,0,0,21.76,100,0,64540.5,
ORTEC-SYNTH-500-s264_dyn5e,ORTEC-SYNTH-500-s264,1,0.4000,True,0,0,17.37,100,0,54367.9,
ORTEC-SYNTH-500-s264_dyn5e,ORTEC-SYNTH-500-s264,2,0.6000,True,0,0,14.32,100,0,59983.4,
ORTEC-SYNTH-500-s264_dyn5e,ORTEC-SYNTH-500-s264,3,0.8000,True,0,0,17.44,100,0,62674.8,
ORTEC-SYNTH-500-s264_dyn5e,ORTEC-SYNTH-500-s264,4,1.0000,True,0,0,17.83,100,0,59058.8,
ORTEC-SYNTH-500-s265_dyn5e,ORTEC-SYNTH-500-s265,0,0.2000,True,0,0,17.86,100,0,62866.5,
ORTEC-SYNTH-500-s265_dyn5e,ORTEC-SYNTH-500-s265,1,0.4000,True,0,0,17.54,100,0,54879.8,
ORTEC-SYNTH-500-s265_dyn5e,ORTEC-SYNTH-500-s265,2,0.6000,True,0,0,19.25,100,0,56898.4,
ORTEC-SYNTH-500-s265_dyn5e,ORTEC-SYNTH-500-s265,3,0.8000,True,0,0,18.15,100,0,64464.0,
ORTEC-SYNTH-500-s265_dyn5e,ORTEC-SYNTH-500-s265,4,1.0000,True,0,0,17.18,100,0,54684.7,
ORTEC-SYNTH-500-s266_dyn5e,ORTEC-SYNTH-500-s266,0,0.2000,True,0,0,16.68,100,0,71701.3,
ORTEC-SYNTH-500-s266_dyn5e,ORTEC-SYNTH-500-s266,1,0.4000,True,0,0,25.63,100,0,65955.5,
ORTEC-SYNTH-500-s266_dyn5e,ORTEC-SYNTH-500-s266,2,0.6000,True,0,0,10.37,100,0,68603.9,
ORTEC-SYNTH-500-s266_dyn5e,ORTEC-SYNTH-500-s266,3,0.8000,True,0,0,18.77,100,0,56905.4,
ORTEC-SYNTH-500-s266_dyn5e,ORTEC-SYNTH-500-s266,4,1.0000,True,0,0,16.01,100,0,56341.2,
ORTEC-SYNTH-500-s268_dyn5e,ORTEC-SYNTH-500-s268,0,0.2000,True,0,0,16.65,100,0,63216.6,
ORTEC-SYNTH-500-s268_dyn5e,ORTEC-SYNTH-500-s268,1,0.4000,True,0,0,16.87,100,0,60945.8,
ORTEC-SYNTH-500-s268_dyn5e,ORTEC-SYNTH-500-s268,2,0.6000,True,0,0,13.78,100,0,62526.5,
ORTEC-SYNTH-500-s268_dyn5e,ORTEC-SYNTH-500-s268,3,0.8000,True,0,0,15.25,100,0,67671.3,
ORTEC-SYNTH-500-s268_dyn5e,ORTEC-SYNTH-500-s268,4,1.0000,True,0,0,14.02,100,0,58148.6,
ORTEC-SYNTH-500-s267_dyn5e,ORTEC-SYNTH-500-s267,0,0.2000,True,0,0,18.27,100,0,70986.3,
ORTEC-SYNTH-500-s267_dyn5e,ORTEC-SYNTH-500-s267,1,0.4000,True,0,0,17.36,100,0,59963.2,
ORTEC-SYNTH-500-s267_dyn5e,ORTEC-SYNTH-500-s267,2,0.6000,True,0,0,14.74,100,0,62651.6,
ORTEC-SYNTH-500-s267_dyn5e,ORTEC-SYNTH-500-s267,3,0.8000,True,0,0,17.16,100,0,72420.2,
ORTEC-SYNTH-500-s267_dyn5e,ORTEC-SYNTH-500-s267,4,1.0000,True,0,0,16.88,100,0,66829.5,
ORTEC-SYNTH-500-s269_dyn5e,ORTEC-SYNTH-500-s269,0,0.2000,True,0,0,19.56,100,0,78343.0,
ORTEC-SYNTH-500-s269_dyn5e,ORTEC-SYNTH-500-s269,1,0.4000,True,0,0,23.79,100,0,75807.0,
ORTEC-SYNTH-500-s269_dyn5e,ORTEC-SYNTH-500-s269,2,0.6000,True,0,0,17.07,100,0,83314.1,
ORTEC-SYNTH-500-s269_dyn5e,ORTEC-SYNTH-500-s269,3,0.8000,True,0,0,21.6,100,0,84202.3,
ORTEC-SYNTH-500-s269_dyn5e,ORTEC-SYNTH-500-s269,4,1.0000,True,0,0,20.93,100,0,78057.2,
ORTEC-SYNTH-500-s45_dyn5e,ORTEC-SYNTH-500-s45,0,0.2000,True,0,0,20.5,100,0,66226.5,
ORTEC-SYNTH-500-s45_dyn5e,ORTEC-SYNTH-500-s45,1,0.4000,True,0,0,18.16,100,0,65865.3,
ORTEC-SYNTH-500-s45_dyn5e,ORTEC-SYNTH-500-s45,2,0.6000,True,0,0,16.77,100,0,68194.1,
ORTEC-SYNTH-500-s45_dyn5e,ORTEC-SYNTH-500-s45,3,0.8000,True,0,0,20.8,100,0,66312.7,
ORTEC-SYNTH-500-s45_dyn5e,ORTEC-SYNTH-500-s45,4,1.0000,True,0,0,16.71,100,0,64181.4,
ORTEC-SYNTH-500-s46_dyn5e,ORTEC-SYNTH-500-s46,0,0.2000,True,0,0,17.23,100,0,71126.8,
ORTEC-SYNTH-500-s46_dyn5e,ORTEC-SYNTH-500-s46,1,0.4000,True,0,0,14.71,100,0,69583.2,
ORTEC-SYNTH-500-s46_dyn5e,ORTEC-SYNTH-500-s46,2,0.6000,True,0,0,16.04,100,0,62182.3,
ORTEC-SYNTH-500-s46_dyn5e,ORTEC-SYNTH-500-s46,3,0.8000,True,0,0,15.93,100,0,59766.7,
ORTEC-SYNTH-500-s46_dyn5e,ORTEC-SYNTH-500-s46,4,1.0000,True,0,0,16.66,100,0,67444.2,
ORTEC-SYNTH-500-s47_dyn5e,ORTEC-SYNTH-500-s47,0,0.2000,True,0,0,15.88,100,0,52282.4,
ORTEC-SYNTH-500-s47_dyn5e,ORTEC-SYNTH-500-s47,1,0.4000,True,0,0,16.79,100,0,47362.7,
ORTEC-SYNTH-500-s47_dyn5e,ORTEC-SYNTH-500-s47,2,0.6000,True,0,0,10.63,100,0,49709.5,
ORTEC-SYNTH-500-s47_dyn5e,ORTEC-SYNTH-500-s47,3,0.8000,True,0,0,18.95,100,0,49562.0,
ORTEC-SYNTH-500-s47_dyn5e,ORTEC-SYNTH-500-s47,4,1.0000,True,0,0,16.77,100,0,53733.7,
ORTEC-SYNTH-800-s400_dyn5e,ORTEC-SYNTH-800-s400,0,0.2000,True,0,0,38.62,160,0,87291.1,
ORTEC-SYNTH-800-s400_dyn5e,ORTEC-SYNTH-800-s400,1,0.4000,True,0,0,37.73,160,0,91046.2,
ORTEC-SYNTH-800-s400_dyn5e,ORTEC-SYNTH-800-s400,2,0.6000,True,0,0,30.5,160,0,95784.8,
ORTEC-SYNTH-800-s400_dyn5e,ORTEC-SYNTH-800-s400,3,0.8000,True,0,0,24.19,160,0,100776.8,
ORTEC-SYNTH-800-s400_dyn5e,ORTEC-SYNTH-800-s400,4,1.0000,True,0,0,25.69,160,0,84331.2,
ORTEC-SYNTH-800-s401_dyn5e,ORTEC-SYNTH-800-s401,0,0.2000,True,0,0,33.62,160,0,97608.8,
ORTEC-SYNTH-800-s401_dyn5e,ORTEC-SYNTH-800-s401,1,0.4000,True,0,0,33.52,160,0,94772.7,
ORTEC-SYNTH-800-s401_dyn5e,ORTEC-SYNTH-800-s401,2,0.6000,True,0,0,23.84,160,0,90126.5,
ORTEC-SYNTH-800-s401_dyn5e,ORTEC-SYNTH-800-s401,3,0.8000,True,0,0,43.18,160,0,86406.0,
ORTEC-SYNTH-800-s401_dyn5e,ORTEC-SYNTH-800-s401,4,1.0000,True,0,0,25.32,160,0,98215.5,
ORTEC-SYNTH-800-s403_dyn5e,ORTEC-SYNTH-800-s403,0,0.2000,True,0,0,53.75,160,0,102938.1,
ORTEC-SYNTH-800-s403_dyn5e,ORTEC-SYNTH-800-s403,1,0.4000,True,0,0,34.85,160,0,97584.5,
ORTEC-SYNTH-800-s403_dyn5e,ORTEC-SYNTH-800-s403,2,0.6000,True,0,0,29.59,160,0,100910.7,
ORTEC-SYNTH-800-s403_dyn5e,ORTEC-SYNTH-800-s403,3,0.8000,True,0,0,28.94,160,0,91941.0,
ORTEC-SYNTH-800-s403_dyn5e,ORTEC-SYNTH-800-s403,4,1.0000,True,0,0,31.75,160,0,95046.9,
ORTEC-SYNTH-800-s405_dyn5e,ORTEC-SYNTH-800-s405,0,0.2000,True,0,0,35.36,160,0,101576.9,
ORTEC-SYNTH-800-s405_dyn5e,ORTEC-SYNTH-800-s405,1,0.4000,True,0,0,35.01,160,0,106210.4,
ORTEC-SYNTH-800-s405_dyn5e,ORTEC-SYNTH-800-s405,2,0.6000,True,0,0,32.15,160,0,101512.8,
ORTEC-SYNTH-800-s405_dyn5e,ORTEC-SYNTH-800-s405,3,0.8000,True,0,0,28.7,160,0,104136.9,
ORTEC-SYNTH-800-s405_dyn5e,ORTEC-SYNTH-800-s405,4,1.0000,True,0,0,33.25,160,0,107990.0,
ORTEC-SYNTH-800-s406_dyn5e,ORTEC-SYNTH-800-s406,0,0.2000,True,0,0,32.29,160,0,84752.1,
ORTEC-SYNTH-800-s406_dyn5e,ORTEC-SYNTH-800-s406,1,0.4000,True,0,0,24.19,160,0,88145.9,
ORTEC-SYNTH-800-s406_dyn5e,ORTEC-SYNTH-800-s406,2,0.6000,True,0,0,24.11,160,0,83691.5,
ORTEC-SYNTH-800-s406_dyn5e,ORTEC-SYNTH-800-s406,3,0.8000,True,0,0,22.94,160,0,86861.2,
ORTEC-SYNTH-800-s406_dyn5e,ORTEC-SYNTH-800-s406,4,1.0000,True,0,0,38.2,160,0,79064.5,
ORTEC-SYNTH-800-s408_dyn5e,ORTEC-SYNTH-800-s408,0,0.2000,True,0,0,21.29,160,0,90912.1,
ORTEC-SYNTH-800-s408_dyn5e,ORTEC-SYNTH-800-s408,1,0.4000,True,0,0,44.07,160,0,93165.0,
ORTEC-SYNTH-800-s408_dyn5e,ORTEC-SYNTH-800-s408,2,0.6000,True,0,0,31.37,160,0,85965.2,
ORTEC-SYNTH-800-s408_dyn5e,ORTEC-SYNTH-800-s408,3,0.8000,True,0,0,30.49,160,0,97222.9,
ORTEC-SYNTH-800-s408_dyn5e,ORTEC-SYNTH-800-s408,4,1.0000,True,0,0,29.8,160,0,86238.5,
ORTEC-SYNTH-800-s402_dyn5e,ORTEC-SYNTH-800-s402,0,0.2000,True,0,0,33.89,160,0,81890.6,
ORTEC-SYNTH-800-s402_dyn5e,ORTEC-SYNTH-800-s402,1,0.2000,False,0,0,120.22,0,160,0.0,
ORTEC-SYNTH-800-s402_dyn5e,ORTEC-SYNTH-800-s402,2,0.2000,False,0,0,120.39,0,320,0.0,
ORTEC-SYNTH-800-s402_dyn5e,ORTEC-SYNTH-800-s402,3,0.2000,False,0,0,120.46,0,480,0.0,
ORTEC-SYNTH-800-s402_dyn5e,ORTEC-SYNTH-800-s402,4,0.2000,False,0,0,120.73,0,640,0.0,
ORTEC-SYNTH-800-s407_dyn5e,ORTEC-SYNTH-800-s407,0,0.2000,True,0,0,29.59,160,0,97948.6,
ORTEC-SYNTH-800-s407_dyn5e,ORTEC-SYNTH-800-s407,1,0.4000,True,0,0,32.74,160,0,91517.1,
ORTEC-SYNTH-800-s407_dyn5e,ORTEC-SYNTH-800-s407,2,0.6000,True,0,0,42.15,160,0,97716.7,
ORTEC-SYNTH-800-s407_dyn5e,ORTEC-SYNTH-800-s407,3,0.6000,False,0,0,120.25,0,160,0.0,
ORTEC-SYNTH-800-s407_dyn5e,ORTEC-SYNTH-800-s407,4,0.6000,False,0,0,120.61,0,320,0.0,
ORTEC-SYNTH-800-s409_dyn5e,ORTEC-SYNTH-800-s409,0,0.2000,True,0,0,37.76,160,0,94043.5,
ORTEC-SYNTH-800-s409_dyn5e,ORTEC-SYNTH-800-s409,1,0.4000,True,0,0,34.62,160,0,93627.0,
ORTEC-SYNTH-800-s409_dyn5e,ORTEC-SYNTH-800-s409,2,0.6000,True,0,0,30.3,160,0,98116.1,
ORTEC-SYNTH-800-s409_dyn5e,ORTEC-SYNTH-800-s409,3,0.8000,True,0,0,25.43,160,0,97386.6,
ORTEC-SYNTH-800-s409_dyn5e,ORTEC-SYNTH-800-s409,4,1.0000,True,0,0,26.56,160,0,93479.0,
ORTEC-SYNTH-800-s411_dyn5e,ORTEC-SYNTH-800-s411,0,0.2000,True,0,0,29.6,160,0,110314.8,
ORTEC-SYNTH-800-s411_dyn5e,ORTEC-SYNTH-800-s411,1,0.4000,True,0,0,29.91,160,0,90411.8,
ORTEC-SYNTH-800-s411_dyn5e,ORTEC-SYNTH-800-s411,2,0.6000,True,0,0,27.62,160,0,94587.4,
ORTEC-SYNTH-800-s411_dyn5e,ORTEC-SYNTH-800-s411,3,0.8000,True,0,0,25.89,160,0,98741.0,
ORTEC-SYNTH-800-s411_dyn5e,ORTEC-SYNTH-800-s411,4,1.0000,True,0,0,22.8,160,0,91493.1,
ORTEC-SYNTH-800-s412_dyn5e,ORTEC-SYNTH-800-s412,0,0.2000,True,0,0,25.06,160,0,121108.7,
ORTEC-SYNTH-800-s412_dyn5e,ORTEC-SYNTH-800-s412,1,0.4000,True,0,0,34.17,160,0,125369.2,
ORTEC-SYNTH-800-s412_dyn5e,ORTEC-SYNTH-800-s412,2,0.6000,True,0,0,44.41,160,0,106991.1,
ORTEC-SYNTH-800-s412_dyn5e,ORTEC-SYNTH-800-s412,3,0.8000,True,0,0,29.87,160,0,108850.4,
ORTEC-SYNTH-800-s412_dyn5e,ORTEC-SYNTH-800-s412,4,1.0000,True,0,0,32.08,160,0,115105.6,
ORTEC-SYNTH-800-s404_dyn5e,ORTEC-SYNTH-800-s404,0,0.0000,False,0,0,240.28,0,160,0.0,
ORTEC-SYNTH-800-s404_dyn5e,ORTEC-SYNTH-800-s404,1,0.0000,False,0,0,120.53,0,320,0.0,
ORTEC-SYNTH-800-s404_dyn5e,ORTEC-SYNTH-800-s404,2,0.0000,False,0,0,120.33,0,480,0.0,
ORTEC-SYNTH-800-s404_dyn5e,ORTEC-SYNTH-800-s404,3,0.0000,False,0,0,120.7,0,640,0.0,
ORTEC-SYNTH-800-s404_dyn5e,ORTEC-SYNTH-800-s404,4,0.0000,False,0,0,121.08,0,800,0.0,
ORTEC-SYNTH-800-s413_dyn5e,ORTEC-SYNTH-800-s413,0,0.2000,True,0,0,31.17,160,0,100472.9,
ORTEC-SYNTH-800-s413_dyn5e,ORTEC-SYNTH-800-s413,1,0.4000,True,0,0,29.01,160,0,91841.5,
ORTEC-SYNTH-800-s413_dyn5e,ORTEC-SYNTH-800-s413,2,0.6000,True,0,0,39.32,160,0,99376.5,
ORTEC-SYNTH-800-s413_dyn5e,ORTEC-SYNTH-800-s413,3,0.8000,True,0,0,30.08,160,0,105295.6,
ORTEC-SYNTH-800-s413_dyn5e,ORTEC-SYNTH-800-s413,4,1.0000,True,0,0,19.7,160,0,95394.8,
ORTEC-SYNTH-800-s414_dyn5e,ORTEC-SYNTH-800-s414,0,0.2000,True,0,0,30.71,160,0,99352.8,
ORTEC-SYNTH-800-s414_dyn5e,ORTEC-SYNTH-800-s414,1,0.4000,True,0,0,26.39,160,0,95271.9,
ORTEC-SYNTH-800-s414_dyn5e,ORTEC-SYNTH-800-s414,2,0.6000,True,0,0,26.57,160,0,107441.9,
ORTEC-SYNTH-800-s414_dyn5e,ORTEC-SYNTH-800-s414,3,0.8000,True,0,0,30.18,160,0,104846.6,
ORTEC-SYNTH-800-s414_dyn5e,ORTEC-SYNTH-800-s414,4,1.0000,True,0,0,31.35,160,0,97349.0,
ORTEC-SYNTH-800-s415_dyn5e,ORTEC-SYNTH-800-s415,0,0.2000,True,0,0,31.35,160,0,90746.5,
ORTEC-SYNTH-800-s415_dyn5e,ORTEC-SYNTH-800-s415,1,0.4000,True,0,0,29.78,160,0,96071.9,
ORTEC-SYNTH-800-s415_dyn5e,ORTEC-SYNTH-800-s415,2,0.6000,True,0,0,30.85,160,0,95911.5,
ORTEC-SYNTH-800-s415_dyn5e,ORTEC-SYNTH-800-s415,3,0.8000,True,0,0,34.72,160,0,94241.3,
ORTEC-SYNTH-800-s415_dyn5e,ORTEC-SYNTH-800-s415,4,1.0000,True,0,0,21.61,160,0,92781.9,
ORTEC-SYNTH-800-s410_dyn5e,ORTEC-SYNTH-800-s410,0,0.2000,True,0,0,25.42,160,0,119175.1,
ORTEC-SYNTH-800-s410_dyn5e,ORTEC-SYNTH-800-s410,1,0.2000,False,0,0,120.3,0,160,0.0,
ORTEC-SYNTH-800-s410_dyn5e,ORTEC-SYNTH-800-s410,2,0.2000,False,0,0,120.25,0,320,0.0,
ORTEC-SYNTH-800-s410_dyn5e,ORTEC-SYNTH-800-s410,3,0.2000,False,0,0,120.41,0,480,0.0,
ORTEC-SYNTH-800-s410_dyn5e,ORTEC-SYNTH-800-s410,4,0.2000,False,0,0,120.9,0,640,0.0,
ORTEC-SYNTH-800-s416_dyn5e,ORTEC-SYNTH-800-s416,0,0.2000,True,0,0,32.62,160,0,90577.5,
ORTEC-SYNTH-800-s416_dyn5e,ORTEC-SYNTH-800-s416,1,0.4000,True,0,0,27.63,160,0,94476.4,
ORTEC-SYNTH-800-s416_dyn5e,ORTEC-SYNTH-800-s416,2,0.6000,True,0,0,27.24,160,0,95625.0,
ORTEC-SYNTH-800-s416_dyn5e,ORTEC-SYNTH-800-s416,3,0.8000,True,0,0,31.07,160,0,88064.2,
ORTEC-SYNTH-800-s416_dyn5e,ORTEC-SYNTH-800-s416,4,1.0000,True,0,0,37.27,160,0,88079.3,
ORTEC-SYNTH-800-s419_dyn5e,ORTEC-SYNTH-800-s419,0,0.2000,True,0,0,33.36,160,0,96345.7,
ORTEC-SYNTH-800-s419_dyn5e,ORTEC-SYNTH-800-s419,1,0.4000,True,0,0,29.39,160,0,105769.0,
ORTEC-SYNTH-800-s419_dyn5e,ORTEC-SYNTH-800-s419,2,0.6000,True,0,0,30.35,160,0,91891.7,
ORTEC-SYNTH-800-s419_dyn5e,ORTEC-SYNTH-800-s419,3,0.8000,True,0,0,31.07,160,0,93009.6,
ORTEC-SYNTH-800-s419_dyn5e,ORTEC-SYNTH-800-s419,4,1.0000,True,0,0,35.52,160,0,113249.7,
ORTEC-SYNTH-800-s420_dyn5e,ORTEC-SYNTH-800-s420,0,0.2000,True,0,0,36.74,160,0,106110.4,
ORTEC-SYNTH-800-s420_dyn5e,ORTEC-SYNTH-800-s420,1,0.4000,True,0,0,34.62,160,0,106282.7,
ORTEC-SYNTH-800-s420_dyn5e,ORTEC-SYNTH-800-s420,2,0.6000,True,0,0,33.24,160,0,105016.8,
ORTEC-SYNTH-800-s420_dyn5e,ORTEC-SYNTH-800-s420,3,0.8000,True,0,0,42.81,160,0,110058.1,
ORTEC-SYNTH-800-s420_dyn5e,ORTEC-SYNTH-800-s420,4,1.0000,True,0,0,43.89,160,0,105798.5,
ORTEC-SYNTH-800-s421_dyn5e,ORTEC-SYNTH-800-s421,0,0.2000,True,0,0,27.84,160,0,78011.2,
ORTEC-SYNTH-800-s421_dyn5e,ORTEC-SYNTH-800-s421,1,0.4000,True,0,0,38.83,160,0,78355.4,
ORTEC-SYNTH-800-s421_dyn5e,ORTEC-SYNTH-800-s421,2,0.6000,True,0,0,29.67,160,0,77467.2,
ORTEC-SYNTH-800-s421_dyn5e,ORTEC-SYNTH-800-s421,3,0.8000,True,0,0,31.36,160,0,81543.2,
ORTEC-SYNTH-800-s421_dyn5e,ORTEC-SYNTH-800-s421,4,1.0000,True,0,0,34.98,160,0,80001.4,
ORTEC-SYNTH-800-s422_dyn5e,ORTEC-SYNTH-800-s422,0,0.2000,True,0,0,33.15,160,0,99076.1,
ORTEC-SYNTH-800-s422_dyn5e,ORTEC-SYNTH-800-s422,1,0.4000,True,0,0,33.29,160,0,90481.1,
ORTEC-SYNTH-800-s422_dyn5e,ORTEC-SYNTH-800-s422,2,0.6000,True,0,0,40.45,160,0,97493.7,
ORTEC-SYNTH-800-s422_dyn5e,ORTEC-SYNTH-800-s422,3,0.8000,True,0,0,30.03,160,0,100636.7,
ORTEC-SYNTH-800-s422_dyn5e,ORTEC-SYNTH-800-s422,4,1.0000,True,0,0,40.22,160,0,95247.7,
ORTEC-SYNTH-800-s418_dyn5e,ORTEC-SYNTH-800-s418,0,0.2000,True,0,0,28.96,160,0,90916.6,
ORTEC-SYNTH-800-s418_dyn5e,ORTEC-SYNTH-800-s418,1,0.2000,False,0,0,120.46,0,160,0.0,
ORTEC-SYNTH-800-s418_dyn5e,ORTEC-SYNTH-800-s418,2,0.2000,False,0,0,120.51,0,320,0.0,
